event-id,visible,timestamp,location-long,location-lat,comments,eobs:temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
27925357,true,2006-03-01 12:00:48.000,38.9270957,-3.6992649,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",491904.364403256,9591114.047271008,"37S","Eastern African Time",2006-03-01 15:00:48.000
27925356,true,2006-03-01 18:00:54.000,38.926702,-3.6986133,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",491860.64013963216,9591186.068119226,"37S","Eastern African Time",2006-03-01 21:00:54.000
27925355,true,2006-03-02 00:01:17.000,38.9266516,-3.6986618,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",491855.0439226778,9591180.70672157,"37S","Eastern African Time",2006-03-02 03:01:17.000
27925354,true,2006-03-02 12:02:25.000,38.9128208,-3.7103073,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",490319.33139950054,9589893.334831715,"37S","Eastern African Time",2006-03-02 15:02:25.000
27925353,true,2006-03-02 18:00:43.000,38.9131426,-3.7106852,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",490355.0692681445,9589851.567234693,"37S","Eastern African Time",2006-03-02 21:00:43.000
27925352,true,2006-03-03 00:00:28.000,38.9563487,-3.772814,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",495153.159221391,9582984.526060626,"37S","Eastern African Time",2006-03-03 03:00:28.000
27925351,true,2006-03-03 12:00:54.000,38.9559202,-3.778728,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",495105.6136493432,9582330.820312653,"37S","Eastern African Time",2006-03-03 15:00:54.000
27925350,true,2006-03-03 18:01:54.000,38.9574081,-3.7803673,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",495270.8310550073,9582149.628687063,"37S","Eastern African Time",2006-03-03 21:01:54.000
27925349,true,2006-03-04 00:00:56.000,38.9447676,-3.8161324,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",493867.55193056265,9578196.255505366,"37S","Eastern African Time",2006-03-04 03:00:56.000
27925348,true,2006-03-04 06:01:46.000,38.9070689,-3.8483161,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",489682.2516070261,9574638.465230722,"37S","Eastern African Time",2006-03-04 09:01:46.000
27925347,true,2006-03-04 12:01:12.000,38.9069299,-3.8483821,,40,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",489666.81980463205,9574631.168226875,"37S","Eastern African Time",2006-03-04 15:01:12.000
27925346,true,2006-03-04 18:00:41.000,38.9060964,-3.8498125,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",489574.29713208857,9574473.048548494,"37S","Eastern African Time",2006-03-04 21:00:41.000
27925345,true,2006-03-05 00:02:00.000,38.9064068,-3.8498967,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",489608.760527538,9574463.745270882,"37S","Eastern African Time",2006-03-05 03:02:00.000
27925344,true,2006-03-05 06:01:19.000,38.9068467,-3.8482608,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",489657.5809887936,9574644.575138079,"37S","Eastern African Time",2006-03-05 09:01:19.000
27925343,true,2006-03-05 18:00:47.000,38.9061749,-3.8500239,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",489583.01521814696,9574449.682366332,"37S","Eastern African Time",2006-03-05 21:00:47.000
27925342,true,2006-03-06 00:00:55.000,38.9048298,-3.8497798,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",489433.6715848162,9574476.647470854,"37S","Eastern African Time",2006-03-06 03:00:55.000
27925341,true,2006-03-06 06:01:23.000,38.9068766,-3.8484466,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",489660.9029032356,9574624.038061665,"37S","Eastern African Time",2006-03-06 09:01:23.000
27925340,true,2006-03-06 18:00:47.000,38.9428258,-3.8282587,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",493652.0431535951,9576855.860457325,"37S","Eastern African Time",2006-03-06 21:00:47.000
27925339,true,2006-03-07 00:01:23.000,38.9742658,-3.8031182,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",497142.69166190026,9579634.93356008,"37S","Eastern African Time",2006-03-07 03:01:23.000
27925338,true,2006-03-07 06:02:10.000,38.9582818,-3.7710546,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",495367.7925307537,9583179.011648314,"37S","Eastern African Time",2006-03-07 09:02:10.000
27925337,true,2006-03-07 12:01:52.000,38.9583451,-3.7710731,,41,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",495374.8211864373,9583176.96708943,"37S","Eastern African Time",2006-03-07 15:01:52.000
27925336,true,2006-03-07 18:00:46.000,38.9582964,-3.7712961,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",495369.4149294672,9583152.317553174,"37S","Eastern African Time",2006-03-07 21:00:46.000
27925335,true,2006-03-08 00:00:53.000,38.8908829,-3.7555133,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",487883.8908653318,9584896.22179608,"37S","Eastern African Time",2006-03-08 03:00:53.000
27925334,true,2006-03-08 06:01:45.000,38.8017004,-3.8297639,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",477983.121689418,9576687.149854448,"37S","Eastern African Time",2006-03-08 09:01:45.000
27925333,true,2006-03-08 12:00:54.000,38.8014554,-3.8301235,,40,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",477955.9288343425,9576647.394938853,"37S","Eastern African Time",2006-03-08 15:00:54.000
27925332,true,2006-03-09 00:00:53.000,38.7823669,-3.8626793,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",475837.4721788418,9573048.298191572,"37S","Eastern African Time",2006-03-09 03:00:53.000
27925331,true,2006-03-09 06:00:54.000,38.7238765,-3.9714853,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",469347.54050006735,9561019.378111644,"37S","Eastern African Time",2006-03-09 09:00:54.000
27925330,true,2006-03-09 12:01:53.000,38.7230678,-3.9695437,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",469257.6942185026,9561233.96607219,"37S","Eastern African Time",2006-03-09 15:01:53.000
27925329,true,2006-03-09 18:00:54.000,38.7469262,-3.9543698,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",471905.726666446,9562912.082683295,"37S","Eastern African Time",2006-03-09 21:00:54.000
27925328,true,2006-03-10 00:00:48.000,38.7680135,-3.8896158,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",474244.70482065575,9570070.423414957,"37S","Eastern African Time",2006-03-10 03:00:48.000
27925327,true,2006-03-10 06:00:53.000,38.8065752,-3.8886925,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478525.8448156745,9570173.559230104,"37S","Eastern African Time",2006-03-10 09:00:53.000
27925326,true,2006-03-10 12:00:54.000,38.805794,-3.8892498,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478439.12928188546,9570111.937740248,"37S","Eastern African Time",2006-03-10 15:00:54.000
27925325,true,2006-03-10 18:00:56.000,38.8052313,-3.8902427,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478376.6830475875,9570002.172370048,"37S","Eastern African Time",2006-03-10 21:00:56.000
27925324,true,2006-03-11 00:00:48.000,38.8051107,-3.890205,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478363.29296305124,9570006.336480532,"37S","Eastern African Time",2006-03-11 03:00:48.000
27925323,true,2006-03-11 12:01:24.000,38.8050417,-3.890186,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478355.6320344083,9570008.434892476,"37S","Eastern African Time",2006-03-11 15:01:24.000
27925322,true,2006-03-11 18:00:43.000,38.8062314,-3.9428509,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478489.05832954583,9564187.105550967,"37S","Eastern African Time",2006-03-11 21:00:43.000
27925321,true,2006-03-12 00:00:53.000,38.795529,-3.9411927,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",477300.89696254954,9564370.112414846,"37S","Eastern African Time",2006-03-12 03:00:53.000
27925320,true,2006-03-12 06:00:55.000,38.8111652,-3.9254829,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",479036.34491127386,9566107.018284025,"37S","Eastern African Time",2006-03-12 09:00:55.000
27925319,true,2006-03-12 12:01:23.000,38.8108865,-3.9248003,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",479005.38763537956,9566182.463067465,"37S","Eastern African Time",2006-03-12 15:01:23.000
27925318,true,2006-03-12 18:00:53.000,38.8420921,-3.9019947,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",482469.24201045383,9568704.012630206,"37S","Eastern African Time",2006-03-12 21:00:53.000
27925317,true,2006-03-13 00:00:53.000,38.9145912,-3.8790045,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",490517.76224276517,9571246.403782386,"37S","Eastern African Time",2006-03-13 03:00:53.000
27925316,true,2006-03-13 06:01:23.000,38.9223446,-3.8662079,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",491378.4296546872,9572660.961519603,"37S","Eastern African Time",2006-03-13 09:01:23.000
27925315,true,2006-03-13 18:01:23.000,38.9107512,-3.8625092,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",490091.246509839,9573069.671734745,"37S","Eastern African Time",2006-03-13 21:01:23.000
27925314,true,2006-03-14 00:00:48.000,38.868043,-3.8754055,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",485349.8283528836,9571643.557577778,"37S","Eastern African Time",2006-03-14 03:00:48.000
27925313,true,2006-03-14 06:00:48.000,38.8444823,-3.9149695,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",482734.8653335135,9567269.88459821,"37S","Eastern African Time",2006-03-14 09:00:48.000
27925312,true,2006-03-14 12:00:54.000,38.8447697,-3.9139447,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",482766.750794476,9567383.167412614,"37S","Eastern African Time",2006-03-14 15:00:54.000
27925311,true,2006-03-14 18:00:48.000,38.8428266,-3.9079818,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",482550.90921507735,9568042.24014498,"37S","Eastern African Time",2006-03-14 21:00:48.000
27925310,true,2006-03-15 00:00:50.000,38.8462116,-3.9110678,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",482926.768788132,9567701.196776954,"37S","Eastern African Time",2006-03-15 03:00:50.000
27925309,true,2006-03-15 06:02:53.000,38.8051344,-3.8898414,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478365.9148856063,9570046.527901763,"37S","Eastern African Time",2006-03-15 09:02:53.000
27925308,true,2006-03-15 18:00:53.000,38.791573,-3.8772469,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",476859.97146049823,9571438.31241703,"37S","Eastern African Time",2006-03-15 21:00:53.000
27925307,true,2006-03-16 00:00:54.000,38.7698997,-3.8875125,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",474454.0498047505,9570302.971149577,"37S","Eastern African Time",2006-03-16 03:00:54.000
27925306,true,2006-03-16 06:00:54.000,38.7670619,-3.8913854,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",474139.1109348379,9569874.789714176,"37S","Eastern African Time",2006-03-16 09:00:54.000
27925305,true,2006-03-16 12:01:12.000,38.7672251,-3.8911981,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",474157.2238610649,9569895.498117045,"37S","Eastern African Time",2006-03-16 15:01:12.000
27925304,true,2006-03-16 18:02:04.000,38.7678762,-3.8905538,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",474229.4900980277,9569966.736403162,"37S","Eastern African Time",2006-03-16 21:02:04.000
27925303,true,2006-03-17 00:00:54.000,38.8079617,-3.8793207,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478679.54039326205,9571209.513364162,"37S","Eastern African Time",2006-03-17 03:00:54.000
27925302,true,2006-03-17 06:03:09.000,38.805278,-3.8897985,,33,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478381.8564038454,9570051.27356415,"37S","Eastern African Time",2006-03-17 09:03:09.000
27925301,true,2006-03-17 18:00:54.000,38.81911,-3.868404,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",479916.9928426208,9572416.470540924,"37S","Eastern African Time",2006-03-17 21:00:54.000
27925300,true,2006-03-18 00:00:47.000,38.9531499,-3.8078204,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",494798.1881743446,9579115.077512387,"37S","Eastern African Time",2006-03-18 03:00:47.000
27925299,true,2006-03-18 12:01:48.000,38.9814369,-3.7934942,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",497938.8872743383,9580698.742071012,"37S","Eastern African Time",2006-03-18 15:01:48.000
27925298,true,2006-03-18 18:00:55.000,38.9941583,-3.7900355,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",499351.3772015436,9581081.069034597,"37S","Eastern African Time",2006-03-18 21:00:55.000
27925297,true,2006-03-19 00:00:47.000,38.9961961,-3.7886544,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",499577.64004083385,9581233.73003587,"37S","Eastern African Time",2006-03-19 03:00:47.000
27925296,true,2006-03-19 06:00:54.000,38.9957766,-3.7880349,,38,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",499531.06119497586,9581302.20618567,"37S","Eastern African Time",2006-03-19 09:00:54.000
27925295,true,2006-03-19 18:00:48.000,38.9960515,-3.7885575,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",499561.5845620585,9581244.440795165,"37S","Eastern African Time",2006-03-19 21:00:48.000
27925294,true,2006-03-20 00:01:17.000,38.9930328,-3.7897922,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",499226.40908854915,9581107.961251507,"37S","Eastern African Time",2006-03-20 03:01:17.000
27925293,true,2006-03-20 06:00:53.000,38.99496,-3.7884343,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",499440.39151048637,9581258.058065757,"37S","Eastern African Time",2006-03-20 09:00:53.000
27925292,true,2006-03-20 18:00:53.000,38.9860815,-3.7910586,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",498454.5858424842,9580967.970556155,"37S","Eastern African Time",2006-03-20 21:00:53.000
27925291,true,2006-03-21 00:00:53.000,38.9962084,-3.7886326,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",499579.0057411483,9581236.139702505,"37S","Eastern African Time",2006-03-21 03:00:53.000
27925290,true,2006-03-21 06:01:32.000,38.9920233,-3.7863642,,34,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",499114.3175293113,9581486.873894362,"37S","Eastern African Time",2006-03-21 09:01:32.000
27925289,true,2006-03-21 12:00:48.000,38.9919999,-3.7863618,,41,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",499111.7193383985,9581487.13915417,"37S","Eastern African Time",2006-03-21 15:00:48.000
27925288,true,2006-03-21 18:00:47.000,38.9905802,-3.7866358,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",498954.08512943634,9581456.851012371,"37S","Eastern African Time",2006-03-21 21:00:47.000
27925287,true,2006-03-22 00:00:53.000,38.9047405,-3.7553609,,29,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",489422.60624010005,9584913.247075906,"37S","Eastern African Time",2006-03-22 03:00:53.000
27925286,true,2006-03-22 12:02:46.000,38.8125896,-3.7811454,,35,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",479190.96942552394,9582061.493102714,"37S","Eastern African Time",2006-03-22 15:02:46.000
27925285,true,2006-03-22 18:00:47.000,38.7801476,-3.8151758,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",475589.726135782,9578299.073783316,"37S","Eastern African Time",2006-03-22 21:00:47.000
27925284,true,2006-03-23 00:00:48.000,38.7680247,-3.8896038,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",474245.9478945671,9570071.750189155,"37S","Eastern African Time",2006-03-23 03:00:48.000
27925283,true,2006-03-23 06:01:25.000,38.7679802,-3.8903994,,40,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",474241.0316080393,9569983.806343984,"37S","Eastern African Time",2006-03-23 09:01:25.000
27925282,true,2006-03-23 18:00:48.000,38.7684093,-3.8903262,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",474288.66857089056,9569991.910660204,"37S","Eastern African Time",2006-03-23 21:00:48.000
27925281,true,2006-03-24 00:00:47.000,38.7688452,-3.8905696,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",474337.0700639469,9569965.019444015,"37S","Eastern African Time",2006-03-24 03:00:47.000
27925280,true,2006-03-24 06:01:47.000,38.8084845,-3.9090092,,36,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478738.32782307087,9567927.884962127,"37S","Eastern African Time",2006-03-24 09:01:47.000
27925279,true,2006-03-24 12:00:54.000,38.808413,-3.9090951,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",478730.39216940536,9567918.38812597,"37S","Eastern African Time",2006-03-24 15:00:54.000
27925278,true,2006-03-24 18:00:43.000,38.843656,-3.9389079,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",482643.6261008135,9564623.820655229,"37S","Eastern African Time",2006-03-24 21:00:43.000
27925277,true,2006-03-25 00:00:53.000,38.8501527,-3.9917346,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",483365.9085443955,9558784.715136992,"37S","Eastern African Time",2006-03-25 03:00:53.000
27925276,true,2006-03-25 06:02:23.000,38.8352131,-3.9745707,,30,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",481707.12575906573,9560681.624561662,"37S","Eastern African Time",2006-03-25 09:02:23.000
27925275,true,2006-03-25 18:01:45.000,38.8374199,-3.9623403,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",481951.8362006558,9562033.570193283,"37S","Eastern African Time",2006-03-25 21:01:45.000
27925274,true,2006-03-26 00:00:53.000,38.8985749,-3.8788447,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",488739.6001447336,9571263.871194815,"37S","Eastern African Time",2006-03-26 03:00:53.000
27925273,true,2006-03-26 18:00:53.000,38.9500793,-3.8652119,,31,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",494457.62623336865,9572771.285658887,"37S","Eastern African Time",2006-03-26 21:00:53.000
27925272,true,2006-03-27 00:00:57.000,38.9769905,-3.8289503,,32,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",497445.2956825556,9576779.591663819,"37S","Eastern African Time",2006-03-27 03:00:57.000
27925271,true,2006-03-27 06:01:40.000,38.9778156,-3.8286704,,37,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",497536.9042891591,9576810.532824004,"37S","Eastern African Time",2006-03-27 09:01:40.000
27925270,true,2006-03-27 12:00:53.000,38.9801719,-3.8276379,,39,"gps","Panthera leo","#2772339","Kiboche","Tsavo Lion Study",497798.51759267645,9576924.666616324,"37S","Eastern African Time",2006-03-27 15:00:53.000
